city,temp_lo,temp_hi,prcp,date,humidity,wind_speed,rain
City_4233,48,49,0.68,03-08-2011,75,17.1,yes
City_4234,28,60,0.38,04-08-2011,71,14.8,no
City_4235,48,51,0.53,05-08-2011,63,7.6,yes
City_4236,28,41,0.68,06-08-2011,66,18.1,yes
City_4237,23,33,0.95,07-08-2011,62,5.7,yes
City_4238,22,32,0.28,08-08-2011,54,19.3,no
City_4239,36,56,0.87,09-08-2011,71,15.4,yes
City_4240,21,42,0.92,10-08-2011,58,19.8,no
City_4241,43,36,0.68,11-08-2011,87,1.2,yes
City_4242,20,37,0.92,12-08-2011,54,5.6,no
City_4243,27,63,0.42,13-08-2011,83,14.9,no
City_4244,32,65,0.95,14-08-2011,88,18.5,yes
City_4245,42,49,0.71,15-08-2011,38,0.7,no
City_4246,34,46,0.08,16-08-2011,32,0.1,no
City_4247,27,61,0.9,17-08-2011,44,5.2,no
City_4248,31,36,0.5,18-08-2011,33,17.1,no
City_4249,41,45,0.48,19-08-2011,74,15.4,no
City_4250,31,59,0.58,20-08-2011,67,6.9,yes
City_4251,33,62,0.18,21-08-2011,49,0.1,no
City_4252,34,34,0.49,22-08-2011,78,11.1,no
City_4253,34,50,0.83,23-08-2011,52,4.8,no
City_4254,28,42,0.05,24-08-2011,66,14.9,no
City_4255,38,31,0.3,25-08-2011,76,9,no
City_4256,45,40,0.04,26-08-2011,37,13.6,no
City_4257,39,64,0.43,27-08-2011,86,17.1,no
City_4258,48,40,0.73,28-08-2011,66,10.8,yes
City_4259,41,30,0.8,29-08-2011,85,6.8,yes
City_4260,27,30,0.94,30-08-2011,74,15.4,yes
City_4261,40,43,0.62,31-08-2011,62,5.4,yes
City_4262,38,51,0.28,01-09-2011,62,17.8,no
City_4263,25,57,0.92,02-09-2011,36,1.5,no
City_4264,39,45,0.78,03-09-2011,51,16.7,no
City_4265,44,60,0.59,04-09-2011,34,1.9,no
City_4266,48,35,0.7,05-09-2011,75,1.2,yes
City_4267,38,58,0.92,06-09-2011,44,7.3,no
City_4268,23,56,0.72,07-09-2011,50,19.1,no
City_4269,42,42,0.39,08-09-2011,54,19.7,no
City_4270,26,58,0.72,09-09-2011,46,4.1,no
City_4271,47,45,0.08,10-09-2011,85,3.1,no
City_4272,47,60,0.41,11-09-2011,79,7.1,no
City_4273,23,34,0.43,12-09-2011,36,6.8,no
City_4274,41,52,0.2,13-09-2011,83,15.2,no
City_4275,31,34,0.06,14-09-2011,87,8.9,no
City_4276,32,55,0.17,15-09-2011,79,15.6,no
City_4277,22,46,0.66,16-09-2011,89,15,yes
City_4278,41,52,0.8,17-09-2011,48,11.6,no
City_4279,31,65,0.98,18-09-2011,81,16.7,yes
City_4280,21,52,0.37,19-09-2011,36,4,no
City_4281,43,66,0.61,20-09-2011,69,3.3,yes
City_4282,21,62,0.93,21-09-2011,74,15,yes
City_4283,46,43,0.2,22-09-2011,88,5,no
City_4284,42,39,0.72,23-09-2011,79,0.2,yes
City_4285,28,50,0.76,24-09-2011,53,18.2,no
City_4286,20,52,0.12,25-09-2011,40,12.5,no
City_4287,27,29,0.86,26-09-2011,70,9,yes
City_4288,42,46,0.81,27-09-2011,84,14.5,yes
City_4289,25,40,0.07,28-09-2011,30,6.7,no
City_4290,25,56,0.13,29-09-2011,83,19.1,no
City_4291,41,35,0.09,30-09-2011,61,1.5,no
City_4292,44,51,0.36,01-10-2011,69,12.9,no
City_4293,37,49,0.52,02-10-2011,82,15.6,yes
City_4294,36,62,0.55,03-10-2011,73,9.4,yes
City_4295,48,39,0.29,04-10-2011,31,15.1,no
City_4296,31,50,0.91,05-10-2011,44,18.5,no
City_4297,25,63,0.39,06-10-2011,50,14.9,no
City_4298,45,57,0.08,07-10-2011,53,6.3,no
City_4299,46,56,0.33,08-10-2011,79,11.3,no
City_4300,27,46,0.54,09-10-2011,46,18.2,no
City_4301,38,42,0.43,10-10-2011,76,9,no
City_4302,47,46,0.3,11-10-2011,81,13.7,no
City_4303,29,56,0.16,12-10-2011,81,9.4,no
City_4304,20,52,0.82,13-10-2011,38,2.5,no
City_4305,44,36,0.99,14-10-2011,64,1.3,yes
City_4306,48,36,0.35,15-10-2011,49,19.1,no
City_4307,32,32,0.4,16-10-2011,48,12.3,no
City_4308,36,55,0.63,17-10-2011,47,2.2,no
City_4309,22,64,0.72,18-10-2011,49,17.2,no
City_4310,27,33,0.41,19-10-2011,59,10.5,no
City_4311,33,61,0.9,20-10-2011,69,15.5,yes
City_4312,22,62,0.57,21-10-2011,30,2.6,no
City_4313,35,58,0.47,22-10-2011,53,18.1,no
City_4314,32,36,0.65,23-10-2011,53,11.9,no
City_4315,39,67,0.95,24-10-2011,76,14.8,yes
City_4316,43,54,0.79,25-10-2011,48,0.7,no
City_4317,36,65,0.08,26-10-2011,59,6.4,no
City_4318,32,62,0.36,27-10-2011,55,5.4,no
City_4319,48,35,0.49,28-10-2011,71,19,no
City_4320,25,56,0.34,29-10-2011,73,3.8,no
City_4321,36,67,0.71,30-10-2011,89,14.2,yes
City_4322,33,67,0.82,31-10-2011,67,1,yes
City_4323,36,56,0.73,01-11-2011,58,4,no
City_4324,49,42,0.98,02-11-2011,42,6.8,no
City_4325,27,66,0.3,03-11-2011,33,15.9,no
City_4326,30,32,0.87,04-11-2011,74,15.8,yes
City_4327,39,46,0.77,05-11-2011,46,19.1,no
City_4328,47,53,0.38,06-11-2011,62,18.3,no
City_4329,20,35,0.74,07-11-2011,34,1.7,no
City_4330,45,66,0.14,08-11-2011,57,16.6,no
City_4331,26,56,0.79,09-11-2011,53,9.1,no
City_4332,40,33,0.55,10-11-2011,46,17.3,no
City_4333,40,31,0.32,11-11-2011,79,1.9,no
City_4334,36,59,0.66,12-11-2011,68,16.5,yes
City_4335,49,48,0.65,13-11-2011,77,3.3,yes
City_4336,29,47,0.24,14-11-2011,69,6.7,no
City_4337,30,39,0.07,15-11-2011,73,0.7,no
City_4338,41,31,0.45,16-11-2011,75,2.6,no
City_4339,49,51,0.58,17-11-2011,80,9,yes
City_4340,28,35,0.87,18-11-2011,40,16.4,no
City_4341,28,51,0.92,19-11-2011,41,15.5,no
City_4342,43,35,0.54,20-11-2011,42,4.8,no
City_4343,24,62,0.76,21-11-2011,37,3.1,no
City_4344,36,47,0.46,22-11-2011,30,7.8,no
City_4345,28,37,0.75,23-11-2011,38,17.7,no
City_4346,36,46,0.23,24-11-2011,57,1.9,no
City_4347,43,53,0.39,25-11-2011,31,10.9,no
City_4348,40,42,0.64,26-11-2011,43,1.9,no
City_4349,38,53,0.06,27-11-2011,42,9.5,no
City_4350,46,47,0.73,28-11-2011,77,2.6,yes
City_4351,26,67,0.83,29-11-2011,31,1.7,no
City_4352,42,43,0.42,30-11-2011,33,3.9,no
City_4353,28,44,0.47,01-12-2011,41,5.2,no
City_4354,26,55,0.85,02-12-2011,77,5.6,yes
City_4355,32,38,0.78,03-12-2011,39,12.9,no
City_4356,30,32,0.31,04-12-2011,32,1.2,no
City_4357,33,47,0.35,05-12-2011,33,1.7,no
City_4358,38,56,0.68,06-12-2011,35,3.9,no
City_4359,30,49,0.58,07-12-2011,52,17.5,no
City_4360,32,42,0.19,08-12-2011,34,12.6,no
City_4361,33,61,0.33,09-12-2011,79,14.6,no
City_4362,32,38,0.89,10-12-2011,32,7.5,no
City_4363,20,47,0.69,11-12-2011,39,4.3,no
City_4364,27,58,0.98,12-12-2011,72,0.9,yes
City_4365,31,50,0.77,13-12-2011,48,9.8,no
City_4366,38,31,0.93,14-12-2011,43,11.5,no
City_4367,31,65,0.25,15-12-2011,50,18,no
City_4368,27,46,0.77,16-12-2011,89,17.7,yes
City_4369,27,39,0.06,17-12-2011,72,8.6,no
City_4370,48,30,0.68,18-12-2011,57,8.5,no
City_4371,40,40,0.49,19-12-2011,50,3.3,no
City_4372,32,34,0.37,20-12-2011,65,5.2,no
City_4373,31,57,0.86,21-12-2011,53,18.5,no
City_4374,48,58,0.85,22-12-2011,83,2.9,yes
City_4375,35,30,0.06,23-12-2011,67,19.4,no
City_4376,20,37,0.62,24-12-2011,46,10.1,no
City_4377,32,30,0.39,25-12-2011,51,9.2,no
City_4378,45,57,0.43,26-12-2011,48,3.6,no
City_4379,26,61,0.83,27-12-2011,74,13.3,yes
City_4380,47,38,0.33,28-12-2011,83,9.3,no
City_4381,45,62,0.94,29-12-2011,39,7.5,no
City_4382,24,36,0.21,30-12-2011,40,5.4,no
City_4383,27,65,0.67,31-12-2011,67,1.4,yes
City_4384,44,61,0.68,01-01-2012,31,10.4,no
City_4385,46,34,0.28,02-01-2012,62,6.3,no
City_4386,33,47,0.35,03-01-2012,72,14.2,no
City_4387,42,60,0.83,04-01-2012,60,14.5,no
City_4388,49,55,0.76,05-01-2012,77,6.7,yes
City_4389,32,29,0.35,06-01-2012,64,13.4,no
City_4390,34,61,0.55,07-01-2012,66,5.2,yes
City_4391,42,60,0.1,08-01-2012,76,14.6,no
City_4392,36,33,0.24,09-01-2012,76,0.4,no
City_4393,34,45,0.5,10-01-2012,65,3.1,no
City_4394,39,36,0.12,11-01-2012,52,5,no
City_4395,37,62,0.84,12-01-2012,65,15.5,yes
City_4396,37,37,0.72,13-01-2012,69,1.4,yes
City_4397,21,51,0.94,14-01-2012,68,3.8,yes
City_4398,23,63,0.7,15-01-2012,55,7.2,no
City_4399,49,35,0.93,16-01-2012,54,0.3,no
City_4400,20,43,0.57,17-01-2012,46,15.3,no
City_4401,23,48,0.61,18-01-2012,44,11.2,no
City_4402,37,53,0.97,19-01-2012,66,18,yes
City_4403,24,31,0.65,20-01-2012,74,0.7,yes
City_4404,38,52,0.07,21-01-2012,33,5.5,no
City_4405,34,62,0.73,22-01-2012,51,14.7,no
City_4406,47,50,0.9,23-01-2012,46,13.5,no
City_4407,27,39,0.8,24-01-2012,51,4.9,no
City_4408,39,36,0.59,25-01-2012,46,12,no
City_4409,36,67,0.68,26-01-2012,43,15.9,no
City_4410,20,63,0.98,27-01-2012,43,0.8,no
City_4411,31,66,0.13,28-01-2012,46,14.4,no
City_4412,45,36,0.67,29-01-2012,37,5.1,no
City_4413,38,65,0.31,30-01-2012,63,19,no
City_4414,34,55,0.65,31-01-2012,55,10.8,no
City_4415,28,56,0.62,01-02-2012,74,0.8,yes
City_4416,26,62,0.19,02-02-2012,59,8.1,no
City_4417,21,60,0.24,03-02-2012,51,19.3,no
City_4418,48,43,0.63,04-02-2012,45,14.6,no
City_4419,28,45,0.16,05-02-2012,59,6.1,no
City_4420,29,61,0.29,06-02-2012,45,11.5,no
City_4421,21,44,0.83,07-02-2012,67,12,yes
City_4422,38,57,0.35,08-02-2012,83,0.6,no
City_4423,30,37,0.5,09-02-2012,53,3.7,no
City_4424,32,61,0.93,10-02-2012,65,11.1,yes
City_4425,29,57,0.26,11-02-2012,64,8.1,no
City_4426,33,41,0.41,12-02-2012,35,3.9,no
City_4427,37,49,0.62,13-02-2012,33,15.5,no
City_4428,38,49,0.76,14-02-2012,47,9.8,no
City_4429,41,33,0.9,15-02-2012,35,6.3,no
City_4430,28,38,0.91,16-02-2012,55,3.3,no
City_4431,44,34,0.78,17-02-2012,66,12.3,yes
City_4432,26,41,0.26,18-02-2012,56,13.4,no
City_4433,47,29,0.06,19-02-2012,70,13.4,no
City_4434,22,48,0.4,20-02-2012,40,4.5,no
City_4435,39,36,0.17,21-02-2012,67,11.9,no
City_4436,25,38,0.71,22-02-2012,45,18.1,no
City_4437,46,37,0.67,23-02-2012,48,7.1,no
City_4438,40,31,0.08,24-02-2012,72,4.3,no
City_4439,21,39,0.83,25-02-2012,82,15.5,yes
City_4440,48,40,0.28,26-02-2012,44,3.6,no
City_4441,25,38,0.45,27-02-2012,55,5.1,no
City_4442,22,53,0.67,28-02-2012,85,2.1,yes
City_4443,35,53,0.45,29-02-2012,70,5.4,no
City_4444,49,39,0.46,01-03-2012,85,8.3,no
City_4445,27,64,0.1,02-03-2012,60,1.4,no
City_4446,21,67,0.42,03-03-2012,48,17.4,no
City_4447,36,54,0.77,04-03-2012,86,10.3,yes
City_4448,28,42,0.91,05-03-2012,80,11.8,yes
City_4449,49,67,0.43,06-03-2012,53,7.5,no
City_4450,31,29,0.44,07-03-2012,87,13.4,no
City_4451,22,32,0.71,08-03-2012,38,8.7,no
City_4452,30,58,0.94,09-03-2012,52,15.3,no
City_4453,20,40,0.29,10-03-2012,33,16.4,no
City_4454,42,63,0.46,11-03-2012,39,13.5,no
City_4455,32,41,0.8,12-03-2012,38,9.9,no
City_4456,34,59,0.62,13-03-2012,48,15.7,no
City_4457,45,66,0.15,14-03-2012,44,9.9,no
City_4458,24,51,0.64,15-03-2012,80,2.3,yes
City_4459,40,32,0.22,16-03-2012,63,2.4,no
City_4460,49,44,0.52,17-03-2012,71,19,yes
City_4461,36,35,0.54,18-03-2012,48,4.3,no
City_4462,44,50,0.87,19-03-2012,78,16.3,yes
City_4463,42,57,0.48,20-03-2012,81,5,no
City_4464,43,39,0.31,21-03-2012,85,8.7,no
City_4465,44,61,0.26,22-03-2012,50,13.1,no
City_4466,25,57,0.87,23-03-2012,63,3.3,yes
City_4467,47,67,0.2,24-03-2012,80,14.8,no
City_4468,40,40,0.44,25-03-2012,46,13.8,no
City_4469,41,35,0.22,26-03-2012,47,10.9,no
City_4470,30,67,0.77,27-03-2012,46,11.4,no
City_4471,37,54,0.49,28-03-2012,31,2.2,no
City_4472,23,37,0.37,29-03-2012,80,8.8,no
City_4473,22,62,0.38,30-03-2012,30,1.8,no
City_4474,32,41,0.85,31-03-2012,72,6.2,yes
City_4475,42,64,0.57,01-04-2012,86,18,yes
City_4476,28,53,0.72,02-04-2012,39,11.5,no
City_4477,40,52,0.89,03-04-2012,66,14.9,yes
City_4478,25,45,0.9,04-04-2012,77,11.5,yes
City_4479,45,30,0.35,05-04-2012,85,4,no
City_4480,49,41,0.94,06-04-2012,34,11.9,no
City_4481,47,59,0.06,07-04-2012,85,15.1,no
City_4482,31,57,0.4,08-04-2012,84,2.9,no
City_4483,21,56,0.89,09-04-2012,41,16.4,no
City_4484,22,55,0.3,10-04-2012,65,11.2,no
City_4485,22,43,0.3,11-04-2012,60,0.2,no
City_4486,47,59,0.33,12-04-2012,84,10.4,no
City_4487,31,43,0.62,13-04-2012,67,8,yes
City_4488,34,61,0.46,14-04-2012,80,6,no
City_4489,28,48,0.73,15-04-2012,38,15.4,no
City_4490,42,40,0.89,16-04-2012,73,18,yes
City_4491,27,65,0.68,17-04-2012,55,15.3,no
City_4492,30,37,0.23,18-04-2012,44,17,no
City_4493,35,51,0.93,19-04-2012,45,18.2,no
City_4494,45,36,0.29,20-04-2012,42,18.3,no
City_4495,46,60,0.18,21-04-2012,54,2.4,no
City_4496,44,42,0.13,22-04-2012,59,9.2,no
City_4497,41,55,0.58,23-04-2012,82,0.1,yes
City_4498,23,53,0.15,24-04-2012,85,10.2,no
City_4499,47,41,0.17,25-04-2012,36,18.5,no
City_4500,20,49,0.33,26-04-2012,86,4.1,no
City_4501,43,59,0.31,27-04-2012,84,12.8,no
City_4502,26,65,0.61,28-04-2012,81,12.9,yes
City_4503,21,33,0.82,29-04-2012,33,3.3,no
City_4504,43,41,0.76,30-04-2012,72,4.8,yes
City_4505,47,56,0.29,01-05-2012,69,9.3,no
City_4506,24,53,0.27,02-05-2012,67,3.8,no
City_4507,26,63,0.96,03-05-2012,86,11.7,yes
City_4508,23,67,0.05,04-05-2012,59,9.7,no
City_4509,24,35,0.88,05-05-2012,39,10.4,no
City_4510,43,66,0.23,06-05-2012,59,2.8,no
City_4511,20,60,0.94,07-05-2012,68,10.4,yes
City_4512,20,31,0.37,08-05-2012,36,1.1,no
City_4513,34,67,0.46,09-05-2012,65,17.6,no
City_4514,39,65,0.71,10-05-2012,64,6.9,yes
City_4515,38,50,0.6,11-05-2012,53,17.1,no
City_4516,48,36,0.34,12-05-2012,68,14.1,no
City_4517,29,45,0.57,13-05-2012,65,15.3,yes
City_4518,47,55,0.73,14-05-2012,74,6.4,yes
City_4519,37,61,0.08,15-05-2012,49,4.6,no
City_4520,47,45,0.05,16-05-2012,78,8.2,no
City_4521,22,40,0.48,17-05-2012,61,0.6,no
City_4522,30,55,0.17,18-05-2012,88,18.4,no
City_4523,34,36,0.67,19-05-2012,68,7.8,yes
City_4524,46,51,0.24,20-05-2012,78,19.8,no
City_4525,49,57,0.45,21-05-2012,55,15.3,no
City_4526,30,48,0.23,22-05-2012,55,1.7,no
City_4527,36,44,0.56,23-05-2012,65,13.2,yes
City_4528,36,45,0.15,24-05-2012,72,5.5,no
City_4529,25,44,0.06,25-05-2012,64,5,no
City_4530,24,47,0.09,26-05-2012,72,5.2,no
City_4531,27,36,0.95,27-05-2012,64,18.3,yes
City_4532,21,66,0.18,28-05-2012,41,10,no
City_4533,35,66,0.71,29-05-2012,62,13.4,yes
City_4534,39,57,0.1,30-05-2012,65,5.7,no
City_4535,43,64,0.14,31-05-2012,43,10.5,no
City_4536,31,54,0.52,01-06-2012,62,7.1,yes
City_4537,25,59,0.48,02-06-2012,75,6.5,no
City_4538,20,40,0.94,03-06-2012,74,5,yes
City_4539,23,45,0.94,04-06-2012,74,8.2,yes
City_4540,36,43,0.78,05-06-2012,53,13.2,no
City_4541,32,37,0.61,06-06-2012,44,4.5,no
City_4542,37,67,0.47,07-06-2012,60,19.3,no
City_4543,24,40,0.38,08-06-2012,46,2.6,no
City_4544,49,60,0.94,09-06-2012,41,9.7,no
City_4545,43,53,0.61,10-06-2012,51,1.8,no
City_4546,43,67,0.59,11-06-2012,52,0.6,no
City_4547,46,46,0.26,12-06-2012,55,18.5,no
City_4548,22,43,0.08,13-06-2012,43,16.2,no
City_4549,30,60,0.94,14-06-2012,41,13.9,no
City_4550,32,34,0.34,15-06-2012,79,17.3,no
City_4551,23,63,0.46,16-06-2012,33,16.1,no
City_4552,45,62,0.15,17-06-2012,88,13,no
City_4553,46,66,0.84,18-06-2012,75,17,yes
City_4554,33,33,0.07,19-06-2012,80,7.9,no
City_4555,41,46,0.83,20-06-2012,42,11.1,no
City_4556,30,44,0.17,21-06-2012,86,15.5,no
City_4557,46,36,0.88,22-06-2012,84,1.8,yes
City_4558,29,53,0.73,23-06-2012,47,17.2,no
City_4559,38,60,0.2,24-06-2012,72,3.2,no
City_4560,37,54,0.58,25-06-2012,57,17.3,no
City_4561,25,50,0.34,26-06-2012,67,6.3,no
City_4562,46,59,0.21,27-06-2012,70,6.6,no
City_4563,48,38,0.86,28-06-2012,73,1.6,yes
City_4564,34,40,0.42,29-06-2012,48,17.7,no
City_4565,40,56,0.42,30-06-2012,75,3.6,no
City_4566,49,34,0.2,01-07-2012,76,12.6,no
City_4567,29,48,0.4,02-07-2012,72,12.9,no
City_4568,24,33,0.87,03-07-2012,67,5.7,yes
City_4569,45,51,0.38,04-07-2012,75,19.7,no
City_4570,48,37,0.94,05-07-2012,32,1.4,no
City_4571,24,57,0.94,06-07-2012,48,12.2,no
City_4572,29,44,0.18,07-07-2012,49,9.6,no
City_4573,47,50,0.21,08-07-2012,54,5,no
City_4574,24,36,0.86,09-07-2012,40,3.4,no
City_4575,22,48,0.41,10-07-2012,85,14.8,no
City_4576,42,42,0.04,11-07-2012,46,18.3,no
City_4577,25,67,0.3,12-07-2012,89,2.2,no
City_4578,23,65,0.61,13-07-2012,88,4,yes
City_4579,37,62,0.8,14-07-2012,78,19.7,yes
City_4580,47,39,0.17,15-07-2012,84,0.4,no
City_4581,28,61,0.15,16-07-2012,64,10.2,no
City_4582,36,59,0.92,17-07-2012,43,10.4,no
City_4583,48,62,0.75,18-07-2012,88,5.3,yes
City_4584,32,35,0.6,19-07-2012,68,13.3,yes
City_4585,46,51,0.77,20-07-2012,86,18.9,yes
City_4586,34,35,0.45,21-07-2012,48,9.1,no
City_4587,49,53,0.76,22-07-2012,32,15,no
City_4588,39,31,0.39,23-07-2012,63,13,no
City_4589,36,66,0.27,24-07-2012,87,9.5,no
City_4590,32,48,0.73,25-07-2012,78,1.1,yes
City_4591,35,62,0.44,26-07-2012,70,14.9,no
City_4592,41,58,0.97,27-07-2012,51,7.3,no
City_4593,23,45,0.37,28-07-2012,67,4.6,no
City_4594,24,38,0.92,29-07-2012,85,19,yes
City_4595,24,63,0.93,30-07-2012,56,15.5,no
City_4596,28,48,0.27,31-07-2012,50,19.2,no
City_4597,36,46,0.8,01-08-2012,70,5.2,yes
City_4598,32,55,0.45,02-08-2012,60,16.7,no
City_4599,21,64,0.91,03-08-2012,56,12.2,no
City_4600,32,51,0.47,04-08-2012,66,19.6,no
City_4601,41,60,0.75,05-08-2012,31,18.9,no
City_4602,40,38,0.48,06-08-2012,83,19.5,no
City_4603,46,39,0.26,07-08-2012,76,19,no
City_4604,42,66,0.23,08-08-2012,38,0.3,no
City_4605,38,34,0.44,09-08-2012,48,14.8,no
City_4606,22,62,0.76,10-08-2012,71,5.5,yes
City_4607,29,64,0.61,11-08-2012,65,14.1,yes
City_4608,21,65,0.69,12-08-2012,39,19.6,no
City_4609,32,45,0.31,13-08-2012,88,0.9,no
City_4610,38,40,0.5,14-08-2012,69,11.4,no
City_4611,45,49,0.08,15-08-2012,83,14.7,no
City_4612,36,47,0.82,16-08-2012,74,5.1,yes
City_4613,40,31,0.98,17-08-2012,68,4.6,yes
City_4614,33,46,0.43,18-08-2012,36,1.3,no
City_4615,31,47,0.05,19-08-2012,33,2,no
City_4616,40,34,0.2,20-08-2012,44,13.2,no
City_4617,31,44,0.66,21-08-2012,41,10.2,no
City_4618,30,36,0.62,22-08-2012,77,0.7,yes
City_4619,26,46,0.79,23-08-2012,35,19.4,no
City_4620,23,67,0.28,24-08-2012,89,13.2,no
City_4621,38,40,0.77,25-08-2012,38,10.4,no
City_4622,20,38,0.69,26-08-2012,64,5.5,yes
City_4623,47,35,0.35,27-08-2012,37,13.2,no
City_4624,43,29,0.56,28-08-2012,36,7.3,no
City_4625,48,64,0.18,29-08-2012,33,14.1,no
City_4626,22,49,0.47,30-08-2012,87,13.7,no
City_4627,32,65,0.88,31-08-2012,42,1.9,no
City_4628,34,52,0.44,01-09-2012,48,18.2,no
City_4629,21,53,0.84,02-09-2012,36,9.8,no
City_4630,30,35,0.6,03-09-2012,39,7.9,no
City_4631,23,45,0.22,04-09-2012,54,19.1,no
City_4632,38,57,0.59,05-09-2012,73,8.8,yes
City_4633,48,58,0.52,06-09-2012,87,14.5,yes
City_4634,36,35,0.42,07-09-2012,64,13.1,no
City_4635,22,61,0.15,08-09-2012,87,3.4,no
City_4636,47,35,0.44,09-09-2012,54,19.8,no
City_4637,37,52,0.11,10-09-2012,58,9.3,no
City_4638,27,39,0.13,11-09-2012,85,8,no
City_4639,41,37,0.44,12-09-2012,41,18.4,no
City_4640,44,40,0.33,13-09-2012,80,10.6,no
City_4641,43,63,0.92,14-09-2012,76,14.1,yes
City_4642,45,32,0.4,15-09-2012,69,16.9,no
City_4643,38,64,0.76,16-09-2012,41,4.8,no
City_4644,24,56,0.54,17-09-2012,81,3.5,yes
City_4645,26,41,0.71,18-09-2012,35,1.5,no
City_4646,40,51,0.29,19-09-2012,89,18,no
City_4647,27,47,0.93,20-09-2012,39,4.1,no
City_4648,47,65,0.54,21-09-2012,31,6.2,no
City_4649,24,67,0.83,22-09-2012,85,5.8,yes
City_4650,36,52,0.39,23-09-2012,74,6.2,no
City_4651,24,44,0.14,24-09-2012,54,13.4,no
City_4652,23,61,0.68,25-09-2012,36,19.1,no
City_4653,41,40,0.05,26-09-2012,69,6.7,no
City_4654,38,62,0.49,27-09-2012,52,8.2,no
City_4655,46,35,0.22,28-09-2012,77,15.4,no
City_4656,40,39,0.64,29-09-2012,40,8.7,no
City_4657,21,59,0.97,30-09-2012,87,18.5,yes
City_4658,30,57,0.48,01-10-2012,65,10.1,no
City_4659,41,41,0.82,02-10-2012,78,7,yes
City_4660,32,59,0.52,03-10-2012,77,19.4,yes
City_4661,34,30,0.51,04-10-2012,80,8.6,yes
City_4662,31,67,0.92,05-10-2012,52,4.7,no
City_4663,41,43,0.89,06-10-2012,88,3.6,yes
City_4664,40,39,0.79,07-10-2012,72,19.9,yes
City_4665,41,62,0.32,08-10-2012,36,15.1,no
City_4666,30,67,0.56,09-10-2012,56,8.2,no
City_4667,26,32,0.25,10-10-2012,42,16.5,no
City_4668,47,39,0.46,11-10-2012,80,11,no
City_4669,24,57,0.5,12-10-2012,46,6.4,no
City_4670,36,30,0.83,13-10-2012,61,14.9,yes
City_4671,43,44,0.89,14-10-2012,55,14.9,no
City_4672,39,67,0.43,15-10-2012,86,10.1,no
City_4673,28,41,0.06,16-10-2012,89,1,no
City_4674,33,65,0.86,17-10-2012,51,1.6,no
City_4675,45,45,0.21,18-10-2012,42,15.8,no
City_4676,31,49,0.63,19-10-2012,41,16.5,no
City_4677,25,47,0.06,20-10-2012,36,13.6,no
City_4678,36,35,0.42,21-10-2012,30,16.8,no
City_4679,38,66,0.98,22-10-2012,62,14.4,yes
City_4680,38,36,0.14,23-10-2012,81,17.9,no
City_4681,45,41,0.44,24-10-2012,84,3.1,no
City_4682,35,65,0.33,25-10-2012,43,7.8,no
City_4683,31,30,0.9,26-10-2012,88,9.3,yes
City_4684,31,39,0.87,27-10-2012,76,6,yes
City_4685,39,52,0.27,28-10-2012,72,14.5,no
City_4686,25,34,0.12,29-10-2012,85,18.3,no
City_4687,42,54,0.64,30-10-2012,87,8.3,yes
City_4688,45,35,0.36,31-10-2012,70,18.8,no
City_4689,23,67,0.68,01-11-2012,46,10.4,no
City_4690,25,47,0.07,02-11-2012,33,10.5,no
City_4691,30,34,0.17,03-11-2012,81,12,no
City_4692,20,57,0.69,04-11-2012,80,5.4,yes
City_4693,49,67,0.24,05-11-2012,68,7.7,no
City_4694,43,30,0.85,06-11-2012,30,11.1,no
City_4695,42,47,0.1,07-11-2012,70,18.8,no
City_4696,34,32,0.24,08-11-2012,74,12.9,no
City_4697,46,34,0.99,09-11-2012,53,6.7,no
City_4698,30,65,0.45,10-11-2012,63,0.3,no
City_4699,44,56,0.71,11-11-2012,63,19.6,yes
City_4700,38,58,0.21,12-11-2012,53,9.9,no
City_4701,37,35,0.62,13-11-2012,88,18.8,yes
City_4702,36,37,0.73,14-11-2012,44,11,no
City_4703,38,53,0.34,15-11-2012,46,12.1,no
City_4704,40,61,0.83,16-11-2012,42,14.3,no
City_4705,33,29,0.61,17-11-2012,36,6.5,no
City_4706,46,34,0.41,18-11-2012,38,14,no
City_4707,37,46,0.57,19-11-2012,73,10.6,yes
City_4708,47,38,0.59,20-11-2012,64,13.5,yes
City_4709,38,56,0.2,21-11-2012,52,16.7,no
City_4710,34,39,0.42,22-11-2012,83,3.8,no
City_4711,34,61,0.37,23-11-2012,76,12.3,no
City_4712,23,29,0.42,24-11-2012,68,1.1,no
City_4713,26,41,0.76,25-11-2012,52,2.1,no
City_4714,32,65,0.5,26-11-2012,55,13.5,no
City_4715,22,48,0.93,27-11-2012,30,1.5,no
City_4716,35,29,0.32,28-11-2012,43,11.9,no
City_4717,28,31,0.43,29-11-2012,61,4.5,no
City_4718,27,46,0.79,30-11-2012,80,6.2,yes
City_4719,39,42,0.56,01-12-2012,77,2.7,yes
City_4720,32,59,0.56,02-12-2012,39,5,no
City_4721,36,55,0.09,03-12-2012,30,16.4,no
City_4722,36,45,0.42,04-12-2012,34,12.8,no
City_4723,36,57,0.3,05-12-2012,32,19,no
City_4724,20,64,0.99,06-12-2012,78,1.1,yes
City_4725,27,65,0.33,07-12-2012,79,15.9,no
City_4726,38,54,0.88,08-12-2012,87,14,yes
City_4727,25,45,0.68,09-12-2012,82,5.3,yes
City_4728,22,50,0.36,10-12-2012,56,14.6,no
City_4729,46,53,0.56,11-12-2012,80,14.4,yes
